house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,56.325,56.475,3
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,56.375,56.625,4
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,56.675,57.275,3
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,56.725,56.975,4
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,56.975,57.125,2
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,57.375,57.575,4
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,57.775,57.925,4
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,57.825,57.975,3
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,58.025,58.175,3
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,58.075,58.775,4
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,58.375,58.525,3
TRF3,mic09,2022-01-25 01:02:00,TRF3_2020-12,TRF3_mic09_2022-01-25_01.02.00,58.425,58.575,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,0.475,0.625,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,0.675,0.875,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,2.275,2.475,1
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,2.525,2.675,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,2.575,2.725,1
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,5.325,5.475,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,5.525,5.675,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,11.175,11.375,1
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,11.275,11.425,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,17.075,17.225,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,17.775,17.925,1
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,17.825,17.975,4
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,17.875,18.025,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,18.225,18.475,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,18.525,18.775,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,24.525,24.675,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,38.075,38.225,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,38.525,38.675,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,38.825,39.075,2
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,39.025,39.375,4
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,39.375,39.825,3
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,39.425,39.575,4
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,39.625,39.775,4
TRF3,mic09,2022-01-25 00:30:00,TRF3_2020-12,TRF3_mic09_2022-01-25_00.30.00,40.325,40.475,2
