house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic00,2022-01-29 00:44:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.44.00,1.475,1.625,1
TRF3,mic00,2022-01-29 00:44:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.44.00,1.525,1.675,3
TRF3,mic00,2022-01-29 00:44:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.44.00,2.175,2.425,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,1.875,2.125,2
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,1.925,2.075,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,4.475,4.675,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,4.575,4.725,3
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,5.075,5.325,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,6.275,6.575,2
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,6.325,6.525,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,7.025,7.275,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,7.625,7.875,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,8.225,8.375,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,8.275,8.425,3
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,8.725,8.975,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,17.525,17.675,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,23.725,23.875,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,31.425,31.625,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,31.525,31.675,2
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,37.425,37.625,3
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,40.775,41.025,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,42.475,42.675,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,48.975,49.275,2
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,49.025,49.175,1
TRF3,mic00,2022-01-29 23:30:00,TRF3_2020-12,TRF3_mic00_2022-01-29_23.30.00,59.375,59.525,2
TRF3,mic00,2022-01-29 04:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_04.04.00,19.275,19.425,4
TRF3,mic00,2022-01-29 04:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_04.04.00,19.975,20.125,1
TRF3,mic00,2022-01-29 04:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_04.04.00,39.675,39.825,3
TRF3,mic00,2022-01-29 01:52:00,TRF3_2020-12,TRF3_mic00_2022-01-29_01.52.00,57.175,57.325,2
TRF3,mic00,2022-01-29 01:52:00,TRF3_2020-12,TRF3_mic00_2022-01-29_01.52.00,57.225,57.375,1
TRF3,mic00,2022-01-29 00:08:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.08.00,0.625,0.775,2
TRF3,mic00,2022-01-29 00:08:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.08.00,0.675,0.825,4
TRF3,mic00,2022-01-29 00:08:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.08.00,2.075,2.225,1
TRF3,mic00,2022-01-29 00:08:00,TRF3_2020-12,TRF3_mic00_2022-01-29_00.08.00,2.125,2.275,3
TRF3,mic00,2022-01-29 22:22:00,TRF3_2020-12,TRF3_mic00_2022-01-29_22.22.00,19.075,19.275,1
TRF3,mic00,2022-01-29 02:06:00,TRF3_2020-12,TRF3_mic00_2022-01-29_02.06.00,8.375,8.625,2
TRF3,mic00,2022-01-29 02:06:00,TRF3_2020-12,TRF3_mic00_2022-01-29_02.06.00,8.425,8.575,1
TRF3,mic00,2022-01-29 04:22:00,TRF3_2020-12,TRF3_mic00_2022-01-29_04.22.00,36.425,36.675,1
TRF3,mic00,2022-01-29 22:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_22.04.00,9.225,9.375,3
TRF3,mic00,2022-01-29 22:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_22.04.00,18.925,19.075,1
TRF3,mic00,2022-01-29 22:04:00,TRF3_2020-12,TRF3_mic00_2022-01-29_22.04.00,18.975,19.125,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,0.025,0.225,1
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,1.525,1.675,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,1.575,2.075,3
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,1.975,2.125,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.025,2.175,1
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.075,2.225,3
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.425,2.675,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.575,2.725,1
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.625,2.925,3
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.675,2.825,4
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,2.825,2.975,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,7.025,7.225,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,7.475,7.725,3
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,7.825,8.075,2
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,8.875,9.075,3
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,8.975,9.125,1
TRF3,mic00,2022-01-29 03:14:00,TRF3_2020-12,TRF3_mic00_2022-01-29_03.14.00,10.125,10.325,1
