house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic13,2022-01-28 01:22:00,TRF3_2020-12,TRF3_mic13_2022-01-28_01.22.00,8.525,8.725,1
TRF3,mic13,2022-01-28 01:22:00,TRF3_2020-12,TRF3_mic13_2022-01-28_01.22.00,8.625,8.775,2
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,0.025,0.825,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,0.225,0.375,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,0.725,0.925,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,1.025,2.175,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,1.525,1.675,2
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,1.625,1.775,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,2.125,2.275,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,2.175,2.375,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,2.425,2.725,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,2.725,2.875,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,2.875,3.025,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,3.075,3.575,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,3.475,3.725,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,3.625,3.775,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,3.825,3.975,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,4.025,4.525,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,4.275,4.425,2
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,4.475,4.875,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,4.625,5.125,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,5.025,5.225,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,5.275,5.675,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,5.375,5.525,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,5.675,5.825,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,5.975,6.125,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,6.075,6.225,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,6.225,6.375,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,6.275,7.375,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,6.875,7.025,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,7.275,7.425,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,7.525,7.725,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,7.625,7.925,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,7.875,8.125,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,8.025,8.325,3
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,8.275,8.875,4
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,8.775,9.025,2
TRF3,mic13,2022-01-28 00:50:00,TRF3_2020-12,TRF3_mic13_2022-01-28_00.50.00,47.025,47.225,1
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,8.625,8.775,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,9.225,9.375,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,17.975,18.125,4
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,18.075,18.275,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,18.275,18.425,4
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,23.925,24.125,2
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,24.575,24.725,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,43.825,43.975,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,43.875,44.075,1
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,47.975,48.175,2
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,48.075,48.225,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,48.525,48.675,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,48.625,48.775,2
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,48.725,48.875,3
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,49.925,50.125,1
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,51.575,51.725,2
TRF3,mic13,2022-01-28 04:10:00,TRF3_2020-12,TRF3_mic13_2022-01-28_04.10.00,51.625,51.775,1
TRF3,mic13,2022-01-28 03:02:00,TRF3_2020-12,TRF3_mic13_2022-01-28_03.02.00,26.925,27.125,3
