house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic11,2022-01-26 02:03:00,TRF3_2020-12,TRF3_mic11_2022-01-26_02.03.00,4.075,4.275,1
TRF3,mic11,2022-01-26 01:57:00,TRF3_2020-12,TRF3_mic11_2022-01-26_01.57.00,42.825,42.975,1
TRF3,mic11,2022-01-26 04:45:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.45.00,1.125,1.325,1
TRF3,mic11,2022-01-26 04:45:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.45.00,45.325,45.475,1
TRF3,mic11,2022-01-26 02:38:00,TRF3_2020-12,TRF3_mic11_2022-01-26_02.38.00,20.575,20.725,1
TRF3,mic11,2022-01-26 03:46:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.46.00,56.375,56.525,1
TRF3,mic11,2022-01-26 05:44:00,TRF3_2020-12,TRF3_mic11_2022-01-26_05.44.00,30.275,30.475,1
TRF3,mic11,2022-01-26 01:53:00,TRF3_2020-12,TRF3_mic11_2022-01-26_01.53.00,12.975,13.125,2
TRF3,mic11,2022-01-26 03:33:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.33.00,1.625,1.775,1
TRF3,mic11,2022-01-26 03:33:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.33.00,2.725,2.875,1
TRF3,mic11,2022-01-26 03:33:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.33.00,3.125,3.275,1
TRF3,mic11,2022-01-26 05:31:00,TRF3_2020-12,TRF3_mic11_2022-01-26_05.31.00,11.575,11.725,1
TRF3,mic11,2022-01-26 05:31:00,TRF3_2020-12,TRF3_mic11_2022-01-26_05.31.00,12.425,12.575,1
TRF3,mic11,2022-01-26 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.50.00,20.275,20.425,1
TRF3,mic11,2022-01-26 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.50.00,33.875,34.025,2
TRF3,mic11,2022-01-26 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.50.00,40.425,40.575,2
TRF3,mic11,2022-01-26 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.50.00,51.475,51.625,1
TRF3,mic11,2022-01-26 05:40:00,TRF3_2020-12,TRF3_mic11_2022-01-26_05.40.00,54.125,54.275,1
TRF3,mic11,2022-01-26 04:32:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.32.00,3.025,3.175,2
TRF3,mic11,2022-01-26 04:32:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.32.00,40.175,40.325,1
TRF3,mic11,2022-01-26 04:49:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.49.00,8.175,8.325,1
TRF3,mic11,2022-01-26 04:58:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.58.00,26.475,26.625,2
TRF3,mic11,2022-01-26 04:58:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.58.00,40.575,40.725,1
TRF3,mic11,2022-01-26 04:58:00,TRF3_2020-12,TRF3_mic11_2022-01-26_04.58.00,48.825,48.975,2
TRF3,mic11,2022-01-26 03:31:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.31.00,10.225,10.375,1
TRF3,mic11,2022-01-26 03:31:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.31.00,49.075,49.225,1
TRF3,mic11,2022-01-26 02:05:00,TRF3_2020-12,TRF3_mic11_2022-01-26_02.05.00,17.025,17.175,1
TRF3,mic11,2022-01-26 03:40:00,TRF3_2020-12,TRF3_mic11_2022-01-26_03.40.00,31.125,31.325,1
