house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic11,2022-01-31 22:48:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.48.00,38.225,38.375,1
TRF3,mic11,2022-01-31 22:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.04.00,20.025,20.175,1
TRF3,mic11,2022-01-31 22:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.04.00,26.075,26.225,2
TRF3,mic11,2022-01-31 22:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.04.00,26.825,26.975,1
TRF3,mic11,2022-01-31 22:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.04.00,28.175,28.325,1
TRF3,mic11,2022-01-31 22:13:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.13.00,5.825,5.975,2
TRF3,mic11,2022-01-31 22:13:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.13.00,7.375,7.525,1
TRF3,mic11,2022-01-31 05:03:00,TRF3_2020-12,TRF3_mic11_2022-01-31_05.03.00,35.925,36.075,1
TRF3,mic11,2022-01-31 22:00:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.00.00,12.425,12.575,1
TRF3,mic11,2022-01-31 22:00:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.00.00,29.525,29.675,1
TRF3,mic11,2022-01-31 03:54:00,TRF3_2020-12,TRF3_mic11_2022-01-31_03.54.00,26.475,26.625,1
TRF3,mic11,2022-01-31 01:29:00,TRF3_2020-12,TRF3_mic11_2022-01-31_01.29.00,27.325,27.475,1
TRF3,mic11,2022-01-31 23:50:00,TRF3_2020-12,TRF3_mic11_2022-01-31_23.50.00,33.075,33.225,1
TRF3,mic11,2022-01-31 04:51:00,TRF3_2020-12,TRF3_mic11_2022-01-31_04.51.00,29.675,29.825,1
TRF3,mic11,2022-01-31 22:33:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.33.00,13.825,13.975,1
TRF3,mic11,2022-01-31 22:20:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.20.00,10.425,10.575,1
TRF3,mic11,2022-01-31 03:56:00,TRF3_2020-12,TRF3_mic11_2022-01-31_03.56.00,35.075,35.225,2
TRF3,mic11,2022-01-31 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-31_04.50.00,2.325,2.475,1
TRF3,mic11,2022-01-31 04:50:00,TRF3_2020-12,TRF3_mic11_2022-01-31_04.50.00,3.925,4.075,1
TRF3,mic11,2022-01-31 22:32:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.32.00,44.575,44.725,2
TRF3,mic11,2022-01-31 05:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_05.04.00,34.225,34.375,1
TRF3,mic11,2022-01-31 05:04:00,TRF3_2020-12,TRF3_mic11_2022-01-31_05.04.00,55.625,55.775,1
TRF3,mic11,2022-01-31 01:08:00,TRF3_2020-12,TRF3_mic11_2022-01-31_01.08.00,55.375,55.525,1
TRF3,mic11,2022-01-31 22:01:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.01.00,1.725,1.875,2
TRF3,mic11,2022-01-31 03:35:00,TRF3_2020-12,TRF3_mic11_2022-01-31_03.35.00,36.775,36.925,1
TRF3,mic11,2022-01-31 22:03:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.03.00,42.525,42.675,1
TRF3,mic11,2022-01-31 22:12:00,TRF3_2020-12,TRF3_mic11_2022-01-31_22.12.00,16.475,16.625,2
