house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic11,2022-01-30 22:58:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.58.00,16.725,16.875,2
TRF3,mic11,2022-01-30 22:58:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.58.00,17.025,17.175,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,1.825,1.975,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,33.925,34.075,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,36.225,36.375,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,39.375,39.525,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,44.275,44.425,2
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,45.525,45.675,1
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,54.375,54.525,2
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,56.075,56.225,2
TRF3,mic11,2022-01-30 22:49:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.49.00,57.875,58.025,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,0.525,0.675,1
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,16.375,16.525,1
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,21.275,21.425,1
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,30.825,30.975,1
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,34.025,34.275,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,37.725,37.875,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,44.475,44.625,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,44.825,44.975,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,45.775,45.925,1
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,45.825,45.975,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,47.225,47.425,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,51.075,51.225,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,53.825,53.975,2
TRF3,mic11,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.23.00,58.475,58.625,2
TRF3,mic11,2022-01-30 22:41:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.41.00,8.975,9.125,1
TRF3,mic11,2022-01-30 22:41:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.41.00,11.275,11.425,1
TRF3,mic11,2022-01-30 22:41:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.41.00,48.825,48.975,1
TRF3,mic11,2022-01-30 22:41:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.41.00,48.875,49.025,2
TRF3,mic11,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.05.00,52.575,52.725,2
TRF3,mic11,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.05.00,55.975,56.275,2
TRF3,mic11,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.05.00,57.525,57.675,1
TRF3,mic11,2022-01-30 22:32:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.32.00,47.975,48.125,1
TRF3,mic11,2022-01-30 22:50:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.50.00,1.175,1.325,1
TRF3,mic11,2022-01-30 22:50:00,TRF3_2020-12,TRF3_mic11_2022-01-30_22.50.00,4.575,4.725,1
