house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,13.975,14.225,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,16.775,16.925,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,22.775,22.925,4
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,25.525,25.675,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,25.575,25.775,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,30.775,30.975,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,30.875,31.025,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,32.125,32.275,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,32.175,32.375,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,35.375,35.525,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,36.325,36.575,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,36.375,36.525,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,38.725,38.975,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,38.875,39.025,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,38.975,39.425,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,39.525,39.725,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,39.625,39.775,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,39.775,40.125,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,39.875,40.025,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,39.925,40.075,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,40.475,40.625,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,40.525,40.675,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,40.575,40.725,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,40.775,41.125,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,41.375,41.675,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,42.325,42.575,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,42.375,42.525,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,43.075,43.325,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,43.125,43.275,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,43.425,43.575,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,44.025,44.175,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,44.075,44.275,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,46.325,46.925,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,46.725,46.875,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,47.475,47.625,3
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,47.825,47.975,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,47.875,48.075,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,49.025,49.175,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,49.375,49.575,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,49.475,49.625,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,51.425,51.625,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,51.525,51.675,2
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,53.275,53.425,1
TRF3,mic08,2022-01-26 02:01:00,TRF3_2020-12,TRF3_mic08_2022-01-26_02.01.00,55.275,55.475,2
