house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,0.975,1.175,1
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,1.075,1.225,2
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,6.875,7.025,1
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,7.225,7.425,1
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,7.325,7.475,2
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,57.275,57.475,1
TRF3,mic08,2022-01-28 23:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_23.48.00,57.375,57.525,2
TRF3,mic08,2022-01-28 05:48:00,TRF3_2020-12,TRF3_mic08_2022-01-28_05.48.00,6.975,7.275,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,1.925,2.125,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,2.025,2.175,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,2.075,2.225,3
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,6.325,6.525,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,6.425,6.575,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,8.075,8.225,3
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,9.725,9.925,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,9.825,9.975,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,10.675,10.825,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,10.825,11.125,4
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,10.875,11.025,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,11.025,11.175,3
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,11.375,11.625,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,11.925,12.075,3
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,11.975,12.125,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,12.025,12.175,2
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,12.275,12.475,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,13.025,13.225,1
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,13.125,13.275,3
TRF3,mic08,2022-01-28 22:58:00,TRF3_2020-12,TRF3_mic08_2022-01-28_22.58.00,16.325,16.475,1
