house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,0.525,0.725,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,0.825,1.025,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,1.225,1.425,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,1.625,1.875,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,2.025,2.225,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,3.175,3.375,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,3.475,3.675,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,3.875,4.075,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,4.275,4.475,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,4.875,5.075,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,5.325,5.475,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,5.375,5.525,2
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,6.675,6.825,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,7.825,8.025,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,8.075,8.275,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,9.125,9.275,2
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,9.175,9.375,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,9.575,9.775,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,9.975,10.125,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,10.025,10.175,3
TRF3,mic10,2022-01-29 01:50:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.50.00,11.875,12.025,3
TRF3,mic10,2022-01-29 01:14:00,TRF3_2020-12,TRF3_mic10_2022-01-29_01.14.00,57.625,57.825,2
TRF3,mic10,2022-01-29 23:10:00,TRF3_2020-12,TRF3_mic10_2022-01-29_23.10.00,33.675,33.825,1
TRF3,mic10,2022-01-29 00:24:00,TRF3_2020-12,TRF3_mic10_2022-01-29_00.24.00,1.525,1.675,1
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,1.325,1.575,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,1.975,2.125,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,2.025,2.175,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,6.825,6.975,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,9.075,9.275,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,9.525,9.725,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,11.275,11.725,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,11.825,12.225,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,11.875,12.075,2
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,12.525,12.675,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,16.475,16.625,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,17.525,17.675,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,19.375,19.525,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,30.025,30.175,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,38.425,38.625,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,39.725,39.925,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,42.975,43.275,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,43.575,43.775,3
TRF3,mic10,2022-01-29 22:02:00,TRF3_2020-12,TRF3_mic10_2022-01-29_22.02.00,45.925,46.075,3
