house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,1.275,1.425,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,3.275,3.475,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,3.725,3.875,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,4.125,4.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,5.625,5.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,5.875,6.075,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,7.275,7.475,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,7.825,8.025,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,8.475,8.675,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,13.875,14.025,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,15.425,15.625,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,17.925,18.075,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,19.925,20.125,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,21.625,21.825,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,22.125,22.275,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,22.725,22.925,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,23.225,23.525,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,23.875,24.075,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,25.075,25.275,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,25.575,25.725,2
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,25.625,25.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,26.325,26.575,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,26.925,27.075,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,27.775,28.175,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,28.375,28.625,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,28.925,29.075,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,29.375,29.525,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,30.125,30.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,30.975,31.125,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,31.475,31.675,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,33.225,33.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,33.875,34.125,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,34.725,34.875,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,34.975,35.125,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,36.025,36.325,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,36.975,37.225,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,37.575,37.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,40.625,40.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,41.125,41.275,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,41.625,41.825,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,42.625,42.925,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,43.225,43.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,44.825,44.975,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,46.425,46.575,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,46.675,46.825,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,47.725,47.875,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,48.025,48.325,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,48.425,48.725,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,50.625,50.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,51.575,51.925,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,52.225,52.575,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,52.725,53.475,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,53.575,53.875,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,54.125,54.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,54.625,54.975,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,55.075,55.375,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,55.825,56.125,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,56.175,56.775,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,57.075,57.225,3
TRF3,mic10,2022-01-30 22:01:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.01.00,57.675,57.825,3
TRF3,mic10,2022-01-30 02:03:00,TRF3_2020-12,TRF3_mic10_2022-01-30_02.03.00,14.825,14.975,1
TRF3,mic10,2022-01-30 00:41:00,TRF3_2020-12,TRF3_mic10_2022-01-30_00.41.00,47.775,47.925,2
TRF3,mic10,2022-01-30 05:00:00,TRF3_2020-12,TRF3_mic10_2022-01-30_05.00.00,44.625,44.775,2
TRF3,mic10,2022-01-30 22:10:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.10.00,23.875,24.025,3
TRF3,mic10,2022-01-30 04:27:00,TRF3_2020-12,TRF3_mic10_2022-01-30_04.27.00,30.175,30.325,1
TRF3,mic10,2022-01-30 03:55:00,TRF3_2020-12,TRF3_mic10_2022-01-30_03.55.00,9.425,9.575,3
TRF3,mic10,2022-01-30 03:55:00,TRF3_2020-12,TRF3_mic10_2022-01-30_03.55.00,10.225,10.425,3
TRF3,mic10,2022-01-30 02:56:00,TRF3_2020-12,TRF3_mic10_2022-01-30_02.56.00,22.675,22.825,2
TRF3,mic10,2022-01-30 23:44:00,TRF3_2020-12,TRF3_mic10_2022-01-30_23.44.00,28.075,28.225,1
TRF3,mic10,2022-01-30 05:31:00,TRF3_2020-12,TRF3_mic10_2022-01-30_05.31.00,37.625,37.775,1
TRF3,mic10,2022-01-30 02:43:00,TRF3_2020-12,TRF3_mic10_2022-01-30_02.43.00,17.275,17.475,1
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,5.075,5.275,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,13.625,13.775,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,13.975,14.175,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,16.425,16.575,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,17.075,17.275,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,28.175,28.375,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,53.025,53.175,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,56.625,56.875,3
TRF3,mic10,2022-01-30 22:05:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.05.00,57.775,57.925,3
TRF3,mic10,2022-01-30 01:17:00,TRF3_2020-12,TRF3_mic10_2022-01-30_01.17.00,17.575,17.725,2
TRF3,mic10,2022-01-30 22:23:00,TRF3_2020-12,TRF3_mic10_2022-01-30_22.23.00,47.475,47.625,1
TRF3,mic10,2022-01-30 05:40:00,TRF3_2020-12,TRF3_mic10_2022-01-30_05.40.00,26.475,26.625,1
TRF3,mic10,2022-01-30 03:42:00,TRF3_2020-12,TRF3_mic10_2022-01-30_03.42.00,13.675,13.925,3
