house,mic,date_time,start,full file name,onset,offset,event_label
TRF3,mic10,2022-01-26 04:48:00,TRF3_2020-12,TRF3_mic10_2022-01-26_04.48.00,54.525,54.675,1
TRF3,mic10,2022-01-26 23:56:00,TRF3_2020-12,TRF3_mic10_2022-01-26_23.56.00,46.025,46.175,1
TRF3,mic10,2022-01-26 05:38:00,TRF3_2020-12,TRF3_mic10_2022-01-26_05.38.00,31.225,31.375,3
TRF3,mic10,2022-01-26 05:29:00,TRF3_2020-12,TRF3_mic10_2022-01-26_05.29.00,38.025,38.175,1
TRF3,mic10,2022-01-26 04:39:00,TRF3_2020-12,TRF3_mic10_2022-01-26_04.39.00,55.175,55.325,1
TRF3,mic10,2022-01-26 00:00:00,TRF3_2020-12,TRF3_mic10_2022-01-26_00.00.00,26.775,26.925,1
TRF3,mic10,2022-01-26 00:00:00,TRF3_2020-12,TRF3_mic10_2022-01-26_00.00.00,51.925,52.075,1
TRF3,mic10,2022-01-26 05:47:00,TRF3_2020-12,TRF3_mic10_2022-01-26_05.47.00,11.625,11.825,1
TRF3,mic10,2022-01-26 04:31:00,TRF3_2020-12,TRF3_mic10_2022-01-26_04.31.00,8.075,8.225,1
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,9.375,9.575,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,9.975,10.125,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,11.225,11.375,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,12.475,12.675,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,13.025,13.225,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,13.625,13.775,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,14.125,14.275,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,14.575,14.725,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,15.025,15.175,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,15.625,15.775,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,16.725,16.975,3
TRF3,mic10,2022-01-26 22:13:00,TRF3_2020-12,TRF3_mic10_2022-01-26_22.13.00,17.225,17.425,3
